dataset_fold_id,dataset_name,target_type,alg_name,hparam_source,trial_number,alg_hparam_id,time__train,Log Loss__train,AUC__train,Accuracy__train,F1__train,time__val,Log Loss__val,AUC__val,Accuracy__val,F1__val,time__test,Log Loss__test,AUC__test,Accuracy__test,F1__test,time__train-eval
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_24_s0,24,rtdl_ResNet__seed_0__trial_24,10.536982854999678,1.938639956362324,0.9398613895559788,0.785,0.781527881494503,0.14559530599990467,2.805013084919089,0.921925925925926,0.72,0.7108080808080808,0.151674451999952,2.9850900177240205,0.8964259259259258,0.68,0.6839264069264069,0.13853404100018452
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_25_s0,25,rtdl_ResNet__seed_0__trial_25,5.921384918000001,1.7026556738312832,0.9453569212283541,0.79,0.789920145139578,0.11862339300000713,1.8525320583706582,0.9371111111111111,0.74,0.728080808080808,0.12186022999998158,2.060485795562523,0.9455895061728393,0.66,0.6617130647130647,0.12602124000000003
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_26_s0,26,rtdl_ResNet__seed_0__trial_26,14.418718887000068,1.0677290308932512,0.9499844083991937,0.795,0.7940842568328987,0.1380851660001099,1.2840738864318695,0.9242777777777778,0.74,0.7338888888888888,0.12289006399987557,1.5754342536575698,0.9450925925925926,0.66,0.657952380952381,0.1258383069998672
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_27_s0,27,rtdl_ResNet__seed_0__trial_27,17.65576195899996,1.380560567789413,0.9527851362022768,0.7975,0.7965474961499736,0.11393674800001463,1.6660369612878085,0.9249074074074075,0.74,0.728080808080808,0.14634070499994323,2.1668198212010448,0.9371635802469135,0.64,0.6343809523809524,0.13486738300002798
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_28_s0,28,rtdl_ResNet__seed_0__trial_28,6.579482484999971,1.3398045131492171,0.9397134550503576,0.7875,0.7858528928507894,0.140140429999974,1.4510155450740627,0.9272592592592591,0.74,0.728080808080808,0.1483039610002379,1.6344835754133025,0.9386975308641975,0.66,0.6542730602730603,0.15525254600015614
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_29_s0,29,rtdl_ResNet__seed_0__trial_29,11.63208290099999,2.0658088334566953,0.9370675598299432,0.7925,0.7925267688740969,0.1420773890000646,2.195622072761745,0.9279999999999999,0.76,0.7595252525252525,0.1192175019999695,2.267627736055518,0.951651234567901,0.7,0.6984346764346765,0.12938785999995162
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_3_s0,3,rtdl_ResNet__seed_0__trial_3,10.971212707999996,1.2751846742741015,0.9476274727086417,0.795,0.793807327665595,0.1432317559999774,1.6022196941089388,0.9133333333333332,0.74,0.728080808080808,0.15039787400007754,1.8973821014544172,0.9362067901234569,0.66,0.657952380952381,0.13206690899994555
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_30_s0,30,rtdl_ResNet__seed_0__trial_30,7.853950047000126,1.2453801303516105,0.9456519797481172,0.7975,0.7964267918134713,0.15125466100016638,1.4288013823265828,0.9408518518518518,0.74,0.728080808080808,0.1471890650000205,1.69969200013988,0.9471358024691356,0.66,0.6617130647130647,0.150814370000262
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_31_s0,31,rtdl_ResNet__seed_0__trial_31,18.42925616299999,1.1525139483888958,0.9471508098854549,0.7925,0.7921822859824746,0.1355268669999532,1.397927443046544,0.9169814814814815,0.74,0.7313636363636364,0.1390749260000348,1.7491084046890024,0.9436913580246912,0.66,0.6578791208791208,0.13469391799992536
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_32_s0,32,rtdl_ResNet__seed_0__trial_32,7.992658112000754,1.7127775869450204,0.9493665554174204,0.795,0.7941960005049832,0.12465325199991639,2.1452615305733747,0.9378888888888889,0.72,0.7111111111111111,0.12472262800019962,2.253092370985425,0.9497808641975308,0.66,0.6617130647130647,0.11431972899936227
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_33_s0,33,rtdl_ResNet__seed_0__trial_33,28.032787182999982,1.2593093081859912,0.9496625814209145,0.8,0.7994255387239235,0.1413261010000042,1.5824400400436298,0.9331296296296299,0.7,0.6938383838383838,0.13276248800002577,1.9252209481028506,0.9382808641975307,0.66,0.657952380952381,0.1259886910000887
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_34_s0,34,rtdl_ResNet__seed_0__trial_34,38.473936159000004,1.0245388092923438,0.9482902987981658,0.7975,0.7965996411301149,0.14084388299943384,1.267694804205563,0.9300185185185186,0.72,0.7111111111111111,0.14132423299997754,1.4531880203679988,0.9445246913580245,0.66,0.6617130647130647,0.14170784999987518
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_35_s0,35,rtdl_ResNet__seed_0__trial_35,12.387729746000105,1.2411886001960086,0.9460938702256392,0.785,0.7864603991845744,0.11329986999999164,1.333673998540808,0.9251111111111112,0.78,0.7818919968919968,0.12713126999983615,1.7792821662934195,0.9278919753086421,0.7,0.7047606837606838,0.12109183100005794
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_36_s0,36,rtdl_ResNet__seed_0__trial_36,7.279375419000644,1.49700857282038,0.9405749773798061,0.7875,0.7873590799344703,0.14183893400058878,1.6681259385602316,0.9210370370370369,0.78,0.7723232323232323,0.19015784400016855,1.9837006344742432,0.9385493827160492,0.68,0.6754548784548784,0.14825569700042251
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_37_s0,37,rtdl_ResNet__seed_0__trial_37,8.69504287399991,2.2819811333451434,0.9300103348512831,0.785,0.787383669907936,0.12677636099988376,2.6042512446491894,0.9140185185185186,0.74,0.7332051282051282,0.15114775899996857,2.7706312752101043,0.932685185185185,0.66,0.6606713286713287,0.12833545700004834
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_38_s0,38,rtdl_ResNet__seed_0__trial_38,13.383124989999942,1.1868526615487973,0.9513901397042649,0.795,0.7934657482610793,0.11942264700019223,1.494537603082999,0.9298888888888889,0.72,0.7111111111111111,0.10999605899996823,1.6713848599391343,0.9461759259259258,0.66,0.6502730602730602,0.11686353499999313
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_39_s0,39,rtdl_ResNet__seed_0__trial_39,12.30081240400068,1.2706505167552309,0.948349089720068,0.7925,0.7915104977353716,0.1468040090003342,1.399680942345703,0.932888888888889,0.76,0.7599494949494949,0.14612240200040105,1.8849832171796084,0.9355895061728394,0.68,0.6800129870129871,0.1456614439994155
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_4_s0,4,rtdl_ResNet__seed_0__trial_4,9.567215841999996,2.1727725897463914,0.9311021696740645,0.79,0.7892118309927889,0.12205225699995026,2.6163350736701068,0.9152962962962962,0.72,0.7110606060606061,0.1411241879999352,3.3308134373234464,0.9100216049382716,0.66,0.660058608058608,0.13621149900006913
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_5_s0,5,rtdl_ResNet__seed_0__trial_5,17.333258774,1.0067236096987089,0.9446937370029558,0.7975,0.7967824020066173,0.138297093999995,1.1608779868595749,0.9338703703703704,0.72,0.716010101010101,0.136551514999951,1.3747196225681222,0.9442777777777774,0.66,0.6617130647130647,0.13917274599998564
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_6_s0,6,rtdl_ResNet__seed_0__trial_6,6.8274765569999545,1.7397673470809698,0.9529376779794967,0.7925,0.7907674925911954,0.13811984200003735,1.8101429217903329,0.9450555555555554,0.74,0.7338888888888888,0.167291897000041,2.5034915429854308,0.9432932098765433,0.64,0.6334285714285713,0.12821995800004515
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_7_s0,7,rtdl_ResNet__seed_0__trial_7,26.659477645999914,0.9582148933137029,0.9527254590794706,0.795,0.7943147868787024,0.1424266000001353,1.2041658120714194,0.9255925925925926,0.72,0.7098989898989899,0.13750237999988713,1.3650460956038923,0.9462932098765432,0.66,0.657952380952381,0.159771677000208
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_8_s0,8,rtdl_ResNet__seed_0__trial_8,11.685905088000027,2.0001404040399096,0.9448782221426162,0.7825,0.7838902928678202,0.11644461100013359,2.322627027578026,0.9255555555555557,0.74,0.7335858585858586,0.14608494799995242,2.7116466776481905,0.9425401234567901,0.64,0.6331113331113332,0.13925710500006971
openml__LED-display-domain-7digit__125921__fold_5,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_9_s0,9,rtdl_ResNet__seed_0__trial_9,41.97983080299991,1.0391351386993395,0.9446854292992551,0.7975,0.7965890002623851,0.14591420300007485,1.2769857037089218,0.9259259259259258,0.72,0.7098989898989899,0.13847394999993412,1.4208272630792405,0.9494074074074075,0.66,0.657952380952381,0.12482180099982543
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,default,0,CatBoost__seed_0__trial_0,7.246442639999998,0.6645905339967831,0.9720704661411875,0.805,0.8048295529490016,0.010221767000004434,1.0092965272633447,0.9404320987654321,0.7,0.6802564102564103,0.009556151000012392,1.054450776372479,0.9280740740740742,0.66,0.6491375291375292,0.015146661999992261
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_1_s0,1,CatBoost__seed_0__trial_1,3.896624228999997,0.6137750720135584,0.9794034364536183,0.81,0.809789770316835,0.008996818999975176,1.1311376532748583,0.9206172839506173,0.64,0.6367902097902097,0.01003183800000329,1.1502508177218247,0.9106666666666667,0.66,0.6559952465834819,0.01502928399997927
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_10_s0,10,CatBoost__seed_0__trial_10,3.7707671340001525,0.7096756820372592,0.9686140733333248,0.785,0.7847331965094346,0.008603814000025523,0.9333172304472204,0.9471728395061728,0.68,0.6653473193473194,0.00903925799980243,0.9152631596389972,0.947925925925926,0.68,0.6771428571428573,0.014563793999968766
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_11_s0,11,CatBoost__seed_0__trial_11,10.912304544000108,0.6780557079075754,0.971215642675721,0.79,0.7897212369499872,0.008237359000077049,0.9317886087671305,0.9470987654320987,0.7,0.6802564102564103,0.009717247999788015,0.9121567161097677,0.9458888888888887,0.72,0.7066666666666667,0.018461989999877915
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_12_s0,12,CatBoost__seed_0__trial_12,10.435508323000022,0.6288649404238082,0.9770283828410963,0.81,0.810389349213071,0.009363431999872773,1.129287128323014,0.9193580246913579,0.6,0.5833970473970473,0.01047513000003164,1.1509938029724216,0.9111111111111113,0.62,0.6169191919191919,0.014349984999853405
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_13_s0,13,CatBoost__seed_0__trial_13,7.378688733000217,0.6561065274187894,0.9721532186397864,0.7925,0.7925481877695918,0.011193767000122534,0.9565417607362037,0.9441358024691359,0.68,0.6653473193473194,0.007804237000073044,0.9476598761406311,0.9428888888888889,0.7,0.6909324009324009,0.01843339099991681
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_14_s0,14,CatBoost__seed_0__trial_14,32.83913608199987,0.6272524406381424,0.9753352152496589,0.81,0.8105374926388247,0.009572584999659739,1.1310980699490198,0.9263086419753088,0.64,0.6203170163170162,0.009410945000126958,1.1510788849533062,0.9148518518518519,0.64,0.6396969696969698,0.016803765000076964
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_15_s0,15,CatBoost__seed_0__trial_15,2.324556867999945,0.7077922941641436,0.9718566677921572,0.7875,0.7865345832298684,0.011161411000102817,0.970958861194551,0.9501851851851851,0.66,0.6370442890442891,0.009039215000029799,0.9419106219341653,0.9433148148148147,0.68,0.6681546231546232,0.015599812999880669
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_16_s0,16,CatBoost__seed_0__trial_16,12.649285595000038,0.6308435171980458,0.9742645191683348,0.805,0.8048295529490016,0.010210715000084747,1.010124370382804,0.9419259259259258,0.7,0.6802564102564103,0.009468382999784808,1.0506694463277784,0.9289629629629629,0.66,0.6491375291375292,0.015112950999991881
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_17_s0,17,CatBoost__seed_0__trial_17,5.780215399000099,0.6129626820732276,0.9773618819743408,0.8075,0.8070696896097266,0.008603931999914494,0.9953523814827611,0.9416790123456791,0.68,0.6552261072261072,0.0088691830001153,1.0268949366951405,0.9308518518518517,0.66,0.6491375291375292,0.011725601000307506
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_18_s0,18,CatBoost__seed_0__trial_18,15.26742023199995,0.6399268695089583,0.9727030813748971,0.805,0.8048520592604153,0.010109332999945764,1.019235153431363,0.9408765432098765,0.68,0.661923076923077,0.010124220999841782,1.0653478701549064,0.9294074074074075,0.66,0.6491375291375292,0.019412180000017543
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_19_s0,19,CatBoost__seed_0__trial_19,7.918138149999777,0.6288123515276716,0.9771005111574804,0.81,0.810389349213071,0.011060926000027393,1.1291435918386916,0.9197901234567902,0.6,0.5833970473970473,0.009097213000131887,1.1509007011143695,0.9120000000000001,0.62,0.6169191919191919,0.015809738999905676
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_2_s0,2,CatBoost__seed_0__trial_2,6.667957568999981,0.6891104279710055,0.9701773126186863,0.79,0.7897176231040737,0.00929844500001309,0.9324905483458824,0.9482098765432098,0.68,0.6653473193473194,0.00944790500000181,0.9171706072126073,0.9454444444444443,0.72,0.7091142191142191,0.01766415500000562
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_20_s0,20,CatBoost__seed_0__trial_20,40.91088909999962,0.6272108255691703,0.975434258435434,0.81,0.8105374926388247,0.008990314999664406,1.1308881946309157,0.9244567901234568,0.64,0.6203170163170162,0.009047510000073089,1.1509696672466583,0.9139629629629632,0.64,0.6396969696969698,0.016378729000280146
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_21_s0,21,CatBoost__seed_0__trial_21,21.293531949000226,0.6648262954217631,0.971702870648682,0.7925,0.7925481877695918,0.009963670000161073,0.9460871849333213,0.9453703703703703,0.68,0.6653473193473194,0.010379309999734687,0.9495450227705621,0.9392222222222222,0.68,0.6681546231546232,0.01945895799963182
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_22_s0,22,CatBoost__seed_0__trial_22,9.143335091000154,0.6381481652850722,0.974712581340643,0.805,0.8048295529490016,0.00885740400008217,1.0024397230384239,0.9421234567901234,0.7,0.6802564102564103,0.010187410000071395,1.0436959824455125,0.9276296296296296,0.66,0.6491375291375292,0.015754324999761593
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_23_s0,23,CatBoost__seed_0__trial_23,37.252093179999974,0.627772730761682,0.9754105513271157,0.81,0.8105408661916549,0.00937250699962533,1.1332591198841104,0.9223827160493826,0.62,0.6013535353535354,0.009430461000192736,1.1520919470870448,0.9139629629629631,0.64,0.6342424242424243,0.015664686000036454
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_24_s0,24,CatBoost__seed_0__trial_24,18.18544306900003,0.6293550801711713,0.975422174770305,0.81,0.8105374926388247,0.010026753000147437,1.1259944903415815,0.9260123456790125,0.64,0.6203170163170162,0.008727769999950397,1.1496039133073197,0.9148518518518519,0.64,0.6396969696969698,0.016123878000144032
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_25_s0,25,CatBoost__seed_0__trial_25,2.875582403000408,0.6483152799741311,0.9753550517923684,0.81,0.8103684368063068,0.010496859999875596,1.0503624387683654,0.9355432098765432,0.66,0.6370442890442891,0.010274789000504825,1.0880274321945012,0.9172962962962964,0.7,0.6953768453768454,0.01577956399978575
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_26_s0,26,CatBoost__seed_0__trial_26,23.743258167000022,0.6192068898297788,0.9745069871162949,0.8075,0.8073775494564938,0.01061145200037572,1.014965280444117,0.9416296296296297,0.68,0.6644685314685315,0.009098403999814764,1.0619839384719356,0.9289629629629629,0.66,0.647154623154623,0.018586098000014317
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_27_s0,27,CatBoost__seed_0__trial_27,27.512078595000276,0.6270877790147027,0.9753323907220149,0.81,0.8104118555244847,0.009820756000408437,1.1338672045554832,0.9250493827160494,0.58,0.5674141414141415,0.009271238999644993,1.1520963899167962,0.9126296296296298,0.62,0.6169191919191919,0.01570325899956515
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_28_s0,28,CatBoost__seed_0__trial_28,3.002989477000483,0.6107578311298997,0.9776544055895846,0.805,0.8048295529490016,0.008727671000087867,0.9912136713737866,0.9438395061728397,0.7,0.6828018648018648,0.009345677999590407,1.0186250321667165,0.9324814814814814,0.7,0.6932051282051281,0.014687367000078666
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_29_s0,29,CatBoost__seed_0__trial_29,2.4050076860003173,0.7024030400510245,0.9718422315850488,0.7875,0.7865345832298684,0.00867003300027136,0.9699817938761214,0.9501851851851851,0.66,0.6370442890442891,0.00933382499988511,0.939765530537658,0.9442037037037037,0.68,0.6681546231546232,0.011175728000125673
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_3_s0,3,CatBoost__seed_0__trial_3,4.873195597999995,0.6297031177071201,0.9766378185552862,0.81,0.8102624079128447,0.009448586999951658,1.1294309476766062,0.9220987654320988,0.62,0.6194568764568764,0.01094763700001522,1.151273732972958,0.9114444444444445,0.64,0.6343790849673203,0.016683649000015066
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_4_s0,4,CatBoost__seed_0__trial_4,11.302973318999989,0.6278928010085508,0.9734654847125987,0.8075,0.8070921959211402,0.009879807000004348,1.0181879369844509,0.9408148148148148,0.64,0.6222867132867133,0.009332869999980176,1.0678072211917742,0.9294074074074073,0.66,0.6491375291375292,0.012318198999992092
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_5_s0,5,CatBoost__seed_0__trial_5,9.783738293999988,0.6267591390084589,0.9774740191597502,0.81,0.810389349213071,0.008245914999974957,1.1289086979975826,0.9186049382716049,0.6,0.5833970473970473,0.0081223829999999,1.150371066886254,0.9115555555555557,0.62,0.6169191919191919,0.01157483500003309
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_6_s0,6,CatBoost__seed_0__trial_6,6.299051903000077,0.6503659970325643,0.9721533882020945,0.7975,0.7970463724031436,0.0091396390000682,0.9872707986940134,0.9429259259259257,0.66,0.6368927738927739,0.008799093999982688,1.0319366397867455,0.9328888888888888,0.66,0.6491375291375292,0.0115087299999459
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_7_s0,7,CatBoost__seed_0__trial_7,19.43378068000004,0.630753661861047,0.975354453356193,0.81,0.810389349213071,0.009063629000024775,1.13146422436867,0.9220246913580247,0.6,0.5833970473970473,0.009558121999930336,1.152404460025793,0.9124074074074074,0.62,0.6169191919191919,0.014087701999983437
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_8_s0,8,CatBoost__seed_0__trial_8,27.564251455999965,0.6259995058368785,0.9754431726242705,0.81,0.8104084819716545,0.006612886999846523,1.1309927290756836,0.9269876543209877,0.6,0.5838989898989899,0.008762931999854118,1.1506330042977095,0.9144074074074076,0.64,0.6353636363636364,0.016387826000027417
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_9_s0,9,CatBoost__seed_0__trial_9,16.83001149200004,0.6427448013725788,0.9738845995064517,0.805,0.8045441994136482,0.010949256000003516,1.011330137868244,0.9412469135802468,0.68,0.6565594405594406,0.009647128000096927,1.0583156869427388,0.9280740740740742,0.66,0.647154623154623,0.01656118300002163
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,default,0,XGBoost__seed_0__trial_0,5.1905867589999986,0.6015371802318921,0.9764561397809726,0.8,0.79928767116736,2.4004149799999936,1.0880229474510523,0.918567901234568,0.7,0.6851515151515152,2.481387405999996,0.9816500185571904,0.9371296296296295,0.66,0.6491375291375292,2.3196183029999986
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_1_s0,1,XGBoost__seed_0__trial_1,5.483889250999994,0.6236911036016434,0.9753489739900197,0.7925,0.7921242894493378,2.0031924269999877,1.0893351868659258,0.9136049382716048,0.68,0.6690909090909091,2.437417984999996,0.959594938392207,0.940425925925926,0.68,0.6742657342657342,2.2451225929999907
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_10_s0,10,XGBoost__seed_0__trial_10,5.259884318000104,0.5628130768905936,0.9776191132970475,0.8025,0.8017464962928517,2.6601426009999614,1.1024350662131972,0.9284074074074073,0.68,0.6599533799533801,2.4229703629998767,1.0049187414862117,0.9349444444444444,0.68,0.6641558441558442,2.031447678999939
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_11_s0,11,XGBoost__seed_0__trial_11,5.157890482999846,0.6131184668576118,0.9747776879666918,0.7925,0.7917908197510023,2.4850769320000836,1.0838474529445525,0.9267530864197531,0.66,0.6441818181818182,2.4753653959999156,0.9899436949949516,0.9410925925925925,0.68,0.6732152292152291,2.4645959140000286
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_12_s0,12,XGBoost__seed_0__trial_12,5.020108801999868,0.6464645646579524,0.9733618655029741,0.7925,0.7919644308621134,2.503979008999977,1.0763991019653392,0.9229012345679012,0.66,0.6363170163170164,2.7492476110001007,0.9504790885831391,0.9420185185185185,0.7,0.6902164502164503,2.0912484069999664
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_13_s0,13,XGBoost__seed_0__trial_13,4.806314983999982,0.5434378690811186,0.9784962704316896,0.8075,0.8069429202033339,2.359925584999928,1.1052039123151287,0.9361851851851852,0.66,0.6379191919191919,2.3916858330001105,1.0334036873237773,0.9350185185185184,0.66,0.647154623154623,2.1656842760000927
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_14_s0,14,XGBoost__seed_0__trial_14,5.956428896000034,0.6492392207953899,0.9751272831472053,0.7925,0.7917308839551644,2.265477765000014,1.068910525807312,0.9286172839506174,0.7,0.6851515151515152,2.513954632999912,0.9622565613763279,0.9337962962962962,0.66,0.6491375291375292,2.5291614810000738
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_15_s0,15,XGBoost__seed_0__trial_15,5.454983555000126,0.6027018362803679,0.9766199090397654,0.8,0.79928767116736,2.214574499000264,1.0783165843488371,0.9221481481481482,0.7,0.6852867132867133,2.4243130589998145,0.9752678935430755,0.9321666666666666,0.68,0.6641558441558442,2.5428190030002042
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_16_s0,16,XGBoost__seed_0__trial_16,5.656268478000129,0.686430197973709,0.9721190079475489,0.7875,0.7863049867972732,2.4866720799996074,1.04837137247444,0.9269012345679012,0.66,0.6363170163170164,2.4052222940003958,0.9390418726693399,0.9420185185185185,0.7,0.6902164502164503,2.028062654000223
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_17_s0,17,XGBoost__seed_0__trial_17,5.5405787439999585,0.6874628481772465,0.9721135974821765,0.785,0.7837446257765192,3.000555558999622,1.0473285817514886,0.9269012345679012,0.66,0.6363170163170164,2.058614617999865,0.9388988922968937,0.941574074074074,0.7,0.6902164502164503,2.133397215000059
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_18_s0,18,XGBoost__seed_0__trial_18,5.678568464000364,0.6221682390864028,0.9756674442112195,0.8,0.7995849052523613,2.508941321000293,1.07230788444102,0.9235555555555558,0.7,0.6852867132867133,2.57466711699999,0.9684853572888001,0.933574074074074,0.68,0.6641558441558442,2.04937794100033
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_19_s0,19,XGBoost__seed_0__trial_19,5.183755312999892,0.7209982975043568,0.9686128455625158,0.7775,0.7752537885035362,2.4797958110002583,1.0312871965841623,0.9329259259259258,0.7,0.6838725718725719,2.485510572000294,0.936590449608542,0.9464814814814814,0.72,0.7108119658119658,2.1246897539999736
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_2_s0,2,XGBoost__seed_0__trial_2,5.053632821999997,0.616096479058378,0.975441103570397,0.7925,0.7921242894493378,2.487840915999982,1.093515258022626,0.9168888888888886,0.68,0.6624242424242425,2.593713779999973,0.9639784242831629,0.9395370370370371,0.68,0.6742657342657342,2.0432256240000015
openml__LED-display-domain-7digit__125921__fold_6,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_20_s0,20,XGBoost__seed_0__trial_20,5.07904623200011,0.5813292127310028,0.9767198912186871,0.8,0.799149632492279,2.047013784000228,1.082470460804721,0.9272839506172839,0.68,0.6623636363636364,2.4833980799999154,0.9769151730323098,0.9353888888888887,0.66,0.647154623154623,2.472648385999946
